,side,result,golddiffat10,xpdiffat10,golddiffat15,xpdiffat15
7636,Blue,0,-124.0,164.0,428.0,820.0
7638,Blue,1,433.0,1026.0,3202.0,3294.0
7640,Blue,0,-2096.0,-1048.0,-3119.0,-1167.0
7642,Blue,1,204.0,54.0,2561.0,966.0
7644,Blue,1,1663.0,438.0,2845.0,1526.0
7646,Blue,0,-2301.0,-1379.0,-3272.0,-2573.0
7648,Blue,0,-226.0,-922.0,-1750.0,-2704.0
7650,Blue,0,-1161.0,-1629.0,-1099.0,-2216.0
7652,Blue,0,-353.0,-307.0,-2168.0,-2997.0
7654,Blue,0,-537.0,-401.0,-626.0,81.0
7656,Blue,1,1446.0,1433.0,5536.0,3813.0
7658,Blue,1,-701.0,-658.0,-1447.0,994.0
7660,Blue,0,110.0,-149.0,-614.0,-2543.0
7662,Blue,1,313.0,598.0,279.0,-206.0
7664,Blue,1,1996.0,1435.0,5180.0,1880.0
7666,Blue,1,2340.0,2390.0,2835.0,1856.0
7668,Blue,1,1124.0,881.0,1477.0,1.0
7670,Blue,0,-826.0,-644.0,-3065.0,-1754.0
7672,Blue,0,-437.0,949.0,968.0,3322.0
7674,Blue,0,-1860.0,-755.0,-5223.0,-2400.0
7676,Blue,1,1552.0,521.0,3000.0,1575.0
7678,Blue,1,706.0,-656.0,-916.0,-3255.0
7680,Blue,0,-1619.0,-2098.0,-4413.0,-3772.0
7682,Blue,1,1394.0,-741.0,264.0,-608.0
7684,Blue,0,-4760.0,-3103.0,-5332.0,-3927.0
7686,Blue,1,-219.0,673.0,-1913.0,-2856.0
7688,Blue,1,603.0,-463.0,2323.0,-679.0
7690,Blue,1,-706.0,276.0,-1251.0,-177.0
7692,Blue,1,8.0,143.0,1302.0,1457.0
7694,Blue,1,697.0,-845.0,2793.0,-55.0
7696,Blue,0,582.0,65.0,-2804.0,-4280.0
7698,Blue,1,951.0,627.0,2747.0,129.0
7700,Blue,1,-737.0,-1043.0,208.0,-1933.0
7702,Blue,0,1304.0,409.0,434.0,-1376.0
7704,Blue,1,1569.0,923.0,723.0,-151.0
7706,Blue,1,1809.0,733.0,2051.0,495.0
7708,Blue,1,1216.0,1119.0,1389.0,-216.0
7710,Blue,1,785.0,873.0,2393.0,1752.0
7712,Blue,1,2444.0,1280.0,6437.0,3566.0
7714,Blue,1,660.0,1152.0,690.0,-173.0
7716,Blue,0,-334.0,1.0,-2056.0,-951.0
7718,Blue,0,-178.0,-1336.0,467.0,998.0
7720,Blue,0,730.0,-47.0,949.0,-740.0
7722,Blue,0,-1055.0,175.0,-4714.0,-2343.0
7724,Blue,0,-1856.0,-844.0,-1785.0,-641.0
7726,Blue,1,733.0,540.0,1855.0,1034.0
7728,Blue,1,-291.0,-89.0,4015.0,2558.0
7730,Blue,1,-432.0,-397.0,271.0,-1267.0
7732,Blue,0,-2396.0,-1087.0,-5329.0,-3547.0
7734,Blue,1,2045.0,976.0,6340.0,3117.0
7736,Blue,1,,,,
7738,Blue,0,-1546.0,170.0,-558.0,317.0
7740,Blue,1,1683.0,836.0,2456.0,468.0
7742,Blue,1,36.0,-562.0,-62.0,-1692.0
7744,Blue,1,2133.0,1939.0,3073.0,1169.0
7746,Blue,0,-2865.0,-2590.0,-5744.0,-4549.0
7748,Blue,0,-92.0,-1786.0,-2292.0,-2729.0
7750,Blue,1,-154.0,624.0,862.0,1212.0
7752,Blue,0,-414.0,843.0,-2904.0,-398.0
7754,Blue,0,-1181.0,-751.0,-2915.0,-1935.0
7756,Blue,0,-1716.0,-1292.0,-2776.0,-1267.0
7758,Blue,0,-56.0,-486.0,-1116.0,-2643.0
7760,Blue,0,-1007.0,-805.0,-2775.0,-3869.0
7762,Blue,1,-101.0,-926.0,-795.0,-2043.0
7764,Blue,1,-779.0,-974.0,-159.0,-581.0
7766,Blue,1,-957.0,-408.0,1217.0,2702.0
7768,Blue,1,-718.0,-163.0,580.0,1240.0
7770,Blue,1,-88.0,-145.0,437.0,-1030.0
7772,Blue,1,733.0,457.0,-1549.0,-1067.0
7774,Blue,1,467.0,1274.0,-457.0,701.0
7776,Blue,0,-190.0,447.0,-2690.0,-1775.0
7778,Blue,0,-309.0,-309.0,1214.0,-108.0
7780,Blue,1,1319.0,664.0,3101.0,185.0
7782,Blue,1,1324.0,2349.0,2708.0,1644.0
7784,Blue,0,-1272.0,-1404.0,-3153.0,-1646.0
7786,Blue,0,-797.0,-548.0,-2377.0,-1752.0
7788,Blue,0,206.0,-525.0,-261.0,25.0
7790,Blue,0,-2979.0,-2995.0,-3863.0,-3770.0
7792,Blue,1,2431.0,1108.0,2077.0,10.0
7794,Blue,1,4022.0,3281.0,5592.0,4282.0
7796,Blue,0,-1503.0,-1826.0,-1539.0,-720.0
7798,Blue,0,-2740.0,-1145.0,-4229.0,-3344.0
7800,Blue,1,751.0,1260.0,1355.0,525.0
7802,Blue,0,-3428.0,-2821.0,-7303.0,-5018.0
7804,Blue,1,2212.0,344.0,2227.0,1128.0
7806,Blue,1,442.0,-621.0,2364.0,845.0
7808,Blue,0,134.0,-111.0,-4242.0,-4094.0
7810,Blue,1,-66.0,-452.0,2174.0,118.0
7812,Blue,1,2297.0,1041.0,6132.0,3685.0
7814,Blue,1,782.0,449.0,2468.0,2397.0
7816,Blue,1,1781.0,1158.0,3326.0,1206.0
7818,Blue,1,3909.0,1903.0,7453.0,5065.0
7820,Blue,0,2082.0,2029.0,2642.0,3292.0
7822,Blue,1,1958.0,1312.0,3545.0,2915.0
7824,Blue,0,-1806.0,-788.0,-3942.0,-1155.0
7826,Blue,0,-889.0,-1257.0,-760.0,-286.0
7828,Blue,1,1731.0,887.0,4273.0,1314.0
7830,Blue,0,364.0,367.0,3347.0,2249.0
7832,Blue,1,493.0,759.0,1316.0,2931.0
7834,Blue,0,-253.0,-1574.0,-5762.0,-5598.0
7836,Blue,1,932.0,-53.0,2592.0,2084.0
7838,Blue,0,-990.0,-1020.0,-1401.0,-1760.0
7840,Blue,1,465.0,-1768.0,3185.0,-1265.0
7842,Blue,1,1844.0,2262.0,2541.0,1447.0
7844,Blue,1,2157.0,1566.0,10418.0,7646.0
7846,Blue,0,135.0,636.0,90.0,-971.0
7848,Blue,1,-309.0,-745.0,-657.0,35.0
7850,Blue,1,-574.0,-1411.0,-1022.0,-2361.0
7852,Blue,1,1079.0,1192.0,1612.0,851.0
7854,Blue,1,2722.0,664.0,4079.0,423.0
7856,Blue,0,899.0,-651.0,-24.0,-2155.0
7858,Blue,1,-1243.0,-659.0,-1925.0,139.0
7860,Blue,1,-862.0,-1744.0,1214.0,429.0
7862,Blue,1,1703.0,229.0,391.0,148.0
7864,Blue,0,-1441.0,-1645.0,-3107.0,-3266.0
7866,Blue,0,-1126.0,-61.0,-93.0,257.0
7868,Blue,0,-495.0,-563.0,-1285.0,-1735.0
7870,Blue,1,1236.0,861.0,4799.0,939.0
7872,Blue,1,1011.0,-505.0,-775.0,-1619.0
7874,Blue,0,-1689.0,-405.0,-3506.0,-2830.0
7876,Blue,0,1826.0,391.0,1454.0,532.0
7878,Blue,0,-3599.0,-2829.0,-3708.0,-1913.0
7880,Blue,1,2465.0,61.0,1235.0,-614.0
7882,Blue,0,-1839.0,-1804.0,-3340.0,-1651.0
7884,Blue,0,-2683.0,-1697.0,-2558.0,-2871.0
7886,Blue,1,,,,
7888,Blue,1,92.0,735.0,1580.0,1146.0
7890,Blue,1,764.0,630.0,2815.0,3005.0
7892,Blue,0,-2823.0,-2425.0,-5515.0,-3853.0
7894,Blue,1,-698.0,-253.0,416.0,328.0
7895,Blue,1,1275.0,1301.0,830.0,-932.0
7898,Blue,0,-412.0,-12.0,-853.0,-196.0
7900,Blue,1,-516.0,63.0,-1359.0,-863.0
7902,Blue,0,-2747.0,-2384.0,-2466.0,-1621.0
7904,Blue,1,314.0,254.0,-1227.0,344.0
7906,Blue,0,1129.0,432.0,1198.0,-395.0
7908,Blue,0,-843.0,-508.0,-1943.0,-1532.0
7910,Blue,0,2234.0,557.0,981.0,-529.0
7912,Blue,0,-212.0,162.0,-720.0,-241.0
7914,Blue,1,939.0,818.0,4709.0,3226.0
7916,Blue,1,1212.0,202.0,4759.0,1803.0
7918,Blue,1,3022.0,2405.0,7403.0,3568.0
7920,Blue,0,-4.0,-568.0,514.0,-1215.0
7922,Blue,0,-1122.0,-78.0,-3320.0,-2519.0
7924,Blue,0,1679.0,1416.0,2419.0,2540.0
7926,Blue,0,-2404.0,-1423.0,-3021.0,-2265.0
7928,Blue,0,958.0,599.0,111.0,371.0
7930,Blue,1,2141.0,1867.0,5347.0,3504.0
7932,Blue,1,-992.0,-657.0,987.0,776.0
7934,Blue,0,1320.0,174.0,1327.0,898.0
7936,Blue,0,-3269.0,-546.0,-4997.0,-1306.0
7938,Blue,1,1144.0,291.0,1666.0,315.0
7940,Blue,1,1814.0,916.0,4475.0,1011.0
7942,Blue,0,-229.0,132.0,-551.0,89.0
7944,Blue,1,213.0,-304.0,39.0,-607.0
7946,Blue,1,815.0,1063.0,1743.0,1729.0
7948,Blue,0,-2327.0,-2084.0,-2716.0,-1921.0
7950,Blue,0,42.0,-781.0,-1347.0,-150.0
7952,Blue,0,-306.0,-794.0,-2018.0,-4209.0
7954,Blue,0,495.0,1202.0,-724.0,-392.0
7956,Blue,0,-79.0,-483.0,1894.0,1197.0
7958,Blue,0,-2129.0,-496.0,-2516.0,-464.0
7960,Blue,0,-645.0,-654.0,-1217.0,1156.0
7962,Blue,0,178.0,-846.0,-1826.0,-1763.0
7964,Blue,1,2089.0,807.0,2404.0,-815.0
7966,Blue,0,-1390.0,-2275.0,-3599.0,-2113.0
7968,Blue,1,825.0,735.0,3084.0,2245.0
7970,Blue,1,-591.0,-1591.0,-535.0,-2928.0
7972,Blue,1,-505.0,-180.0,435.0,1103.0
7974,Blue,0,618.0,394.0,-145.0,-411.0
7976,Blue,0,670.0,-641.0,2200.0,-751.0
7978,Blue,1,93.0,-435.0,-552.0,-139.0
7980,Blue,1,468.0,-131.0,1523.0,102.0
7982,Blue,1,72.0,127.0,3498.0,1604.0
7984,Blue,0,-128.0,-291.0,-1049.0,-1743.0
7986,Blue,1,474.0,1323.0,1274.0,1235.0
7988,Blue,1,-858.0,-1535.0,-773.0,-1237.0
7990,Blue,1,3927.0,2883.0,6606.0,4090.0
7992,Blue,1,394.0,-577.0,470.0,-229.0
7994,Blue,1,1409.0,403.0,2336.0,1043.0
7996,Blue,1,,,,
7998,Blue,1,-182.0,-1113.0,1058.0,-579.0
8000,Blue,0,-648.0,-1353.0,-2348.0,-3389.0
8002,Blue,1,555.0,-64.0,2848.0,600.0
8004,Blue,1,-594.0,-146.0,1117.0,745.0
8006,Blue,0,-1424.0,-252.0,-3217.0,-629.0
8008,Blue,0,-1639.0,-1036.0,-2688.0,-639.0
8010,Blue,1,-609.0,-888.0,-238.0,-1028.0
8012,Blue,0,1810.0,501.0,985.0,-1489.0
8014,Blue,1,112.0,754.0,1384.0,1187.0
8016,Blue,0,480.0,1507.0,883.0,867.0
8018,Blue,1,614.0,-827.0,92.0,-1448.0
8020,Blue,1,198.0,1373.0,2124.0,2441.0
8022,Blue,1,-856.0,228.0,819.0,1197.0
8024,Blue,1,-402.0,-972.0,1078.0,-411.0
8026,Blue,1,2519.0,1834.0,2494.0,2058.0
8028,Blue,1,1336.0,-219.0,1216.0,-113.0
8030,Blue,0,-2932.0,-2120.0,-3786.0,-1372.0
8032,Blue,1,396.0,-188.0,1632.0,-283.0
8034,Blue,1,2624.0,1923.0,3080.0,2579.0
8036,Blue,1,2732.0,1606.0,3997.0,871.0
8038,Blue,1,536.0,236.0,-121.0,431.0
8040,Blue,0,751.0,-137.0,-2715.0,-3490.0
8042,Blue,0,-108.0,-238.0,172.0,773.0
8044,Blue,0,-261.0,-164.0,-1569.0,409.0
8046,Blue,0,44.0,71.0,1203.0,855.0
8048,Blue,1,755.0,1993.0,7434.0,6029.0
8050,Blue,0,370.0,-243.0,-849.0,-454.0
8052,Blue,1,-1755.0,10.0,-3931.0,-530.0
8054,Blue,0,1134.0,-605.0,2668.0,-187.0
8056,Blue,0,-1964.0,-767.0,-3258.0,-1841.0
8058,Blue,1,-400.0,-295.0,3918.0,3294.0
8060,Blue,1,2268.0,868.0,1393.0,-1179.0
8062,Blue,1,-132.0,1087.0,4720.0,5618.0
8064,Blue,0,1466.0,-456.0,599.0,-1005.0
8066,Blue,1,2083.0,1771.0,4007.0,377.0
8068,Blue,1,1500.0,1987.0,910.0,-880.0
8070,Blue,1,273.0,-286.0,4275.0,3306.0
8072,Blue,1,2438.0,1413.0,5155.0,2836.0
8074,Blue,0,-4745.0,-2978.0,-3484.0,-2329.0
8076,Blue,1,473.0,629.0,3628.0,2667.0
8078,Blue,0,1562.0,1339.0,2434.0,1568.0
8080,Blue,0,-588.0,-1742.0,-2342.0,-2091.0
8082,Blue,1,1973.0,1580.0,3852.0,2295.0
8084,Blue,0,-573.0,501.0,-1143.0,-1232.0
8086,Blue,1,1198.0,1123.0,3137.0,1120.0
8088,Blue,0,-1729.0,-739.0,-4390.0,-1798.0
8090,Blue,1,-318.0,-38.0,-70.0,655.0
8092,Blue,1,2108.0,1647.0,936.0,501.0
8094,Blue,1,-465.0,-1182.0,-1502.0,-1252.0
8096,Blue,1,441.0,642.0,852.0,-981.0
8098,Blue,1,-142.0,-118.0,1527.0,-582.0
8100,Blue,1,-1310.0,-952.0,-2695.0,-1231.0
8102,Blue,0,-990.0,-1147.0,24.0,-1075.0
8104,Blue,0,-1126.0,-1425.0,-923.0,481.0
8106,Blue,1,-1539.0,823.0,-1433.0,1674.0
8108,Blue,1,-193.0,-120.0,1670.0,-120.0
8110,Blue,1,-812.0,-192.0,1036.0,2071.0
8112,Blue,1,-1074.0,-882.0,1923.0,1037.0
8114,Blue,1,327.0,414.0,-2536.0,-2667.0
8116,Blue,1,569.0,307.0,2428.0,933.0
8118,Blue,1,3402.0,164.0,7945.0,4822.0
8120,Blue,0,-2359.0,-731.0,-1979.0,-1279.0
8122,Blue,1,1626.0,1995.0,5145.0,4341.0
8124,Blue,0,-85.0,-450.0,-820.0,-1538.0
8126,Blue,1,-280.0,-418.0,-639.0,-169.0
8128,Blue,1,,,,
8130,Blue,0,31.0,320.0,-2204.0,-857.0
8132,Blue,0,-692.0,-45.0,63.0,-877.0
8134,Blue,0,-2735.0,-1238.0,-3182.0,-1976.0
8136,Blue,0,-648.0,105.0,-365.0,-385.0
8138,Blue,1,874.0,726.0,715.0,1147.0
8140,Blue,0,-288.0,-512.0,620.0,-1531.0
8142,Blue,1,475.0,1128.0,2263.0,-605.0
8144,Blue,1,651.0,-723.0,-736.0,-1169.0
8146,Blue,1,-1787.0,-807.0,-3550.0,-690.0
8148,Blue,0,-2351.0,1570.0,-3361.0,1407.0
8150,Blue,1,167.0,-673.0,1125.0,-107.0
8152,Blue,0,-160.0,-262.0,226.0,-756.0
8154,Blue,1,357.0,-541.0,191.0,-1380.0
8156,Blue,1,627.0,-320.0,1664.0,73.0
8158,Blue,0,-1496.0,-1980.0,-965.0,-524.0
8160,Blue,0,-641.0,-277.0,-1218.0,-682.0
8162,Blue,0,-864.0,-265.0,-517.0,-1278.0
8164,Blue,0,466.0,163.0,733.0,-660.0
8166,Blue,1,320.0,111.0,3006.0,2053.0
8168,Blue,0,-362.0,-375.0,327.0,-574.0
8170,Blue,1,-1015.0,730.0,-1769.0,-878.0
8172,Blue,0,-815.0,-870.0,-3628.0,-2198.0
8174,Blue,0,1786.0,942.0,1521.0,-65.0
8176,Blue,0,176.0,574.0,-74.0,-236.0
8178,Blue,1,-148.0,-928.0,2353.0,1348.0
8180,Blue,1,4092.0,2188.0,6450.0,3800.0
8182,Blue,1,93.0,586.0,1813.0,70.0
8184,Blue,0,562.0,-846.0,-1620.0,-1401.0
8186,Blue,0,-2692.0,-1577.0,-4824.0,-1862.0
8188,Blue,0,324.0,52.0,126.0,-886.0
8190,Blue,0,1848.0,410.0,69.0,-709.0
8192,Blue,0,45.0,218.0,786.0,-404.0
8194,Blue,1,443.0,-749.0,-339.0,-60.0
8196,Blue,1,1688.0,1634.0,3438.0,3011.0
8198,Blue,1,-20.0,533.0,1803.0,1477.0
8200,Blue,0,-959.0,-1601.0,-3589.0,-2660.0
8202,Blue,0,-1492.0,-875.0,-3124.0,-1447.0
8204,Blue,1,-2577.0,-689.0,-2006.0,499.0
8206,Blue,0,-3275.0,-1348.0,-5775.0,-2467.0
8208,Blue,1,375.0,454.0,1373.0,1696.0
8210,Blue,0,-2180.0,-859.0,-3738.0,-883.0
8212,Blue,0,-1170.0,1607.0,-2034.0,1077.0
8214,Blue,0,-631.0,-937.0,2341.0,14.0
8216,Blue,1,1225.0,1263.0,1868.0,330.0
8218,Blue,0,1217.0,1483.0,976.0,-1288.0
8220,Blue,1,1409.0,1916.0,5730.0,2261.0
8222,Blue,1,692.0,570.0,1060.0,1987.0
8224,Blue,1,2013.0,2014.0,4155.0,1969.0
8226,Blue,1,264.0,-240.0,2862.0,1971.0
8228,Blue,0,370.0,-263.0,-2679.0,-2311.0
8230,Blue,0,377.0,-426.0,562.0,-1189.0
8232,Blue,0,-42.0,-125.0,1431.0,1339.0
8234,Blue,1,983.0,707.0,4686.0,2645.0
8236,Blue,0,-782.0,-748.0,-1262.0,-527.0
8238,Blue,1,-639.0,188.0,-66.0,1725.0
8240,Blue,1,1124.0,348.0,3652.0,2791.0
8242,Blue,0,1805.0,1334.0,-2416.0,-1748.0
8244,Blue,1,1623.0,1663.0,5282.0,4318.0
8246,Blue,1,-869.0,-341.0,-98.0,1384.0
8248,Blue,1,-540.0,-369.0,669.0,-451.0
8250,Blue,1,170.0,-1288.0,1773.0,416.0
8252,Blue,0,-608.0,-388.0,-1779.0,-2400.0
8254,Blue,0,548.0,-353.0,-1839.0,-549.0
8256,Blue,1,1672.0,1289.0,1768.0,941.0
8258,Blue,1,1728.0,1180.0,4896.0,2400.0
8260,Blue,0,852.0,-585.0,1782.0,-940.0
8262,Blue,0,433.0,-326.0,2305.0,1789.0
8264,Blue,1,-796.0,-503.0,-3507.0,-2829.0
8266,Blue,0,1580.0,425.0,2699.0,728.0
8268,Blue,1,1706.0,1565.0,4587.0,2645.0
8270,Blue,0,-796.0,-1583.0,-3310.0,-1611.0
8272,Blue,1,-48.0,338.0,216.0,212.0
8274,Blue,1,-360.0,-667.0,-1562.0,-410.0
8276,Blue,1,-1723.0,-1306.0,-1919.0,-617.0
8278,Blue,1,436.0,1088.0,765.0,2032.0
8280,Blue,1,2355.0,1407.0,4696.0,873.0
8282,Blue,0,-709.0,-1096.0,-2036.0,-1956.0
8284,Blue,0,-1643.0,-486.0,-3001.0,-787.0
8286,Blue,0,-575.0,157.0,-2850.0,-842.0
8288,Blue,0,-1045.0,-1331.0,-3286.0,-2902.0
8290,Blue,0,-1407.0,836.0,-2722.0,142.0
8292,Blue,0,2829.0,1940.0,4191.0,2966.0
8294,Blue,0,-1549.0,-858.0,-3487.0,122.0
8296,Blue,1,145.0,-196.0,1403.0,1715.0
8298,Blue,1,-517.0,1077.0,-887.0,12.0
8300,Blue,1,2166.0,1249.0,1769.0,986.0
8302,Blue,0,1263.0,1171.0,1214.0,-130.0
8304,Blue,0,-1521.0,-991.0,-2389.0,-1192.0
8306,Blue,0,-1129.0,768.0,-2050.0,-853.0
8308,Blue,1,-1906.0,-402.0,-533.0,2236.0
8310,Blue,0,-909.0,-535.0,-2167.0,-783.0
8312,Blue,0,1892.0,1333.0,1549.0,1036.0
8314,Blue,0,-2116.0,-607.0,-7834.0,-5420.0
8316,Blue,0,-328.0,283.0,1654.0,509.0
8318,Blue,0,-763.0,-867.0,-458.0,-806.0
8320,Blue,0,-1142.0,-517.0,-2846.0,-2236.0
8322,Blue,1,-1420.0,1337.0,-4261.0,-1231.0
8324,Blue,1,52.0,-123.0,-416.0,1006.0
8326,Blue,1,1964.0,849.0,3465.0,61.0
8328,Blue,0,-2058.0,-1253.0,-3722.0,-1088.0
8330,Blue,0,-58.0,-257.0,875.0,1248.0
8332,Blue,1,976.0,471.0,3868.0,3377.0
8334,Blue,0,-441.0,-8.0,-1796.0,833.0
8336,Blue,1,281.0,763.0,2993.0,2712.0
8338,Blue,0,-373.0,56.0,-3499.0,-2365.0
8340,Blue,0,-1556.0,-1359.0,-3936.0,-2674.0
8342,Blue,1,525.0,91.0,204.0,-1715.0
8344,Blue,1,378.0,285.0,1999.0,951.0
8346,Blue,1,202.0,131.0,185.0,287.0
8348,Blue,1,2425.0,1533.0,4393.0,2437.0
8350,Blue,1,-848.0,341.0,-1450.0,-1631.0
8352,Blue,0,-29.0,-469.0,-500.0,-854.0
8354,Blue,0,1823.0,1327.0,1123.0,952.0
8356,Blue,0,-186.0,-322.0,-844.0,-2141.0
8358,Blue,1,1529.0,788.0,377.0,229.0
8360,Blue,0,-678.0,598.0,1453.0,1637.0
8362,Blue,1,690.0,302.0,2575.0,1095.0
8364,Blue,0,-726.0,171.0,-1691.0,-415.0
8366,Blue,1,342.0,330.0,3120.0,1833.0
8368,Blue,1,-190.0,-1401.0,59.0,-937.0
8370,Blue,0,-1490.0,-1075.0,-1852.0,-2529.0
8372,Blue,0,-456.0,403.0,-527.0,-200.0
8374,Blue,1,3032.0,1537.0,3909.0,2420.0
8376,Blue,1,-700.0,-409.0,2307.0,-174.0
8378,Blue,1,-99.0,1177.0,1138.0,3761.0
8380,Blue,0,1579.0,-35.0,2641.0,915.0
8382,Blue,1,2245.0,1594.0,1907.0,1791.0
8384,Blue,0,243.0,-56.0,-1592.0,-3122.0
8386,Blue,1,3203.0,1696.0,8374.0,5953.0
8388,Blue,0,-1277.0,-1228.0,-1726.0,-987.0
8390,Blue,1,325.0,742.0,95.0,1835.0
8392,Blue,1,1238.0,1142.0,675.0,207.0
8394,Blue,1,3409.0,1467.0,1410.0,-1014.0
8396,Blue,1,1499.0,850.0,2675.0,57.0
8398,Blue,1,1985.0,1872.0,6571.0,3221.0
8400,Blue,1,417.0,1580.0,2306.0,2680.0
8402,Blue,1,2699.0,1686.0,6119.0,3286.0
8404,Blue,0,-408.0,552.0,-1219.0,136.0
8406,Blue,1,451.0,843.0,-487.0,-681.0
8408,Blue,1,-751.0,-1564.0,-421.0,-503.0
8410,Blue,1,1819.0,392.0,3230.0,2728.0
8412,Blue,1,-1512.0,-1263.0,-4875.0,-2593.0
8414,Blue,1,1529.0,1200.0,389.0,-1576.0
8416,Blue,0,634.0,33.0,1289.0,570.0
8418,Blue,1,-137.0,-305.0,2269.0,1236.0
8420,Blue,0,-1317.0,-701.0,-1963.0,-918.0
8422,Blue,0,276.0,16.0,-1178.0,-2458.0
8424,Blue,0,24.0,-606.0,67.0,-1669.0
8426,Blue,0,-237.0,366.0,280.0,-795.0
8428,Blue,1,364.0,-474.0,-186.0,-1193.0
8430,Blue,1,124.0,-174.0,1935.0,219.0
8432,Blue,1,1724.0,2033.0,2098.0,1587.0
8434,Blue,0,,,,
8436,Blue,1,-595.0,-25.0,437.0,1167.0
8438,Blue,0,-2700.0,-2593.0,-3921.0,-3734.0
8440,Blue,1,-214.0,371.0,1466.0,1724.0
8442,Blue,0,-1013.0,-740.0,-1417.0,-433.0
8444,Blue,0,176.0,238.0,-2749.0,-1988.0
8446,Blue,0,102.0,921.0,1545.0,560.0
8448,Blue,1,1032.0,-401.0,1282.0,-760.0
8450,Blue,0,-203.0,-319.0,-444.0,-2509.0
8452,Blue,1,1817.0,192.0,3887.0,2350.0
8454,Blue,1,1285.0,1891.0,4470.0,5908.0
8456,Blue,0,-815.0,-183.0,-939.0,908.0
8458,Blue,0,-1115.0,-110.0,-2115.0,-1641.0
8460,Blue,1,-712.0,-1342.0,-1696.0,-1658.0
8462,Blue,1,1517.0,440.0,2925.0,2553.0
8464,Blue,0,-2094.0,-1619.0,-2033.0,-979.0
8466,Blue,1,1125.0,838.0,2330.0,877.0
8468,Blue,1,47.0,-411.0,-17.0,-1233.0
8470,Blue,0,-906.0,-472.0,-1550.0,-1213.0
8472,Blue,0,79.0,1321.0,-1107.0,782.0
8474,Blue,1,-184.0,-947.0,-435.0,-504.0
8476,Blue,0,-1114.0,-685.0,-4517.0,-3598.0
8478,Blue,0,-486.0,-313.0,-1450.0,-1114.0
8480,Blue,1,2295.0,1255.0,1392.0,217.0
8482,Blue,0,200.0,-177.0,1129.0,-1153.0
8484,Blue,1,2811.0,1848.0,642.0,-457.0
8486,Blue,1,-900.0,688.0,-3263.0,-2490.0
8488,Blue,0,-836.0,-75.0,1039.0,1552.0
8490,Blue,0,-2743.0,-1969.0,-3624.0,-1675.0
8492,Blue,1,1099.0,121.0,1869.0,58.0
8494,Blue,0,277.0,57.0,-1947.0,-571.0
8496,Blue,1,-1003.0,-295.0,-899.0,466.0
8498,Blue,1,1097.0,548.0,5113.0,2356.0
8500,Blue,1,-484.0,1374.0,-756.0,1412.0
8502,Blue,0,975.0,-210.0,784.0,1642.0
8504,Blue,1,423.0,535.0,1129.0,95.0
8506,Blue,0,-286.0,-86.0,1559.0,910.0
8508,Blue,0,-2879.0,-926.0,-5176.0,-2205.0
8510,Blue,1,160.0,-258.0,1839.0,-544.0
8512,Blue,1,125.0,-1085.0,904.0,386.0
8514,Blue,1,-635.0,218.0,2343.0,2129.0
8516,Blue,1,-858.0,-1078.0,665.0,-103.0
8518,Blue,0,193.0,-212.0,-877.0,-750.0
8520,Blue,0,-700.0,527.0,-1696.0,-863.0
8522,Blue,1,2306.0,283.0,5288.0,2202.0
8524,Blue,0,-607.0,87.0,-2027.0,-728.0
8526,Blue,0,191.0,-406.0,-1356.0,-2267.0
8528,Blue,0,-106.0,-744.0,-2310.0,-896.0
8530,Blue,1,326.0,205.0,2205.0,-408.0
8532,Blue,0,1458.0,-330.0,1013.0,-1634.0
8534,Blue,1,1154.0,1762.0,2814.0,5886.0
8536,Blue,0,841.0,846.0,2883.0,1102.0
8538,Blue,1,1111.0,687.0,1413.0,1436.0
8540,Blue,1,-1301.0,-925.0,-947.0,-471.0
8542,Blue,0,-2518.0,-1993.0,-3724.0,-3812.0
8544,Blue,1,3718.0,2568.0,7037.0,3446.0
8546,Blue,1,-299.0,-1022.0,-487.0,-826.0
8548,Blue,1,191.0,292.0,1385.0,1951.0
8550,Blue,0,844.0,-217.0,-3311.0,-3486.0
8552,Blue,1,88.0,751.0,-2457.0,-794.0
8554,Blue,1,1135.0,1125.0,3245.0,2674.0
8556,Blue,1,3255.0,1080.0,4918.0,3893.0
8558,Blue,1,546.0,112.0,274.0,704.0
8560,Blue,1,1850.0,2756.0,5606.0,5691.0
8562,Blue,1,-1592.0,-1528.0,-448.0,-4562.0
8564,Blue,0,1396.0,-44.0,787.0,-898.0
8566,Blue,1,1057.0,1272.0,3137.0,750.0
8568,Blue,0,-302.0,478.0,-43.0,-803.0
8570,Blue,0,-2231.0,-985.0,-2976.0,-1763.0
8572,Blue,0,-1356.0,-1608.0,-2636.0,-1558.0
8574,Blue,0,1151.0,-102.0,1757.0,-874.0
8576,Blue,0,3949.0,2416.0,4614.0,1109.0
8578,Blue,0,407.0,415.0,-1398.0,-393.0
8580,Blue,1,223.0,41.0,4754.0,3662.0
8582,Blue,0,-923.0,-636.0,-4338.0,-4488.0
8584,Blue,0,1156.0,806.0,2724.0,757.0
8586,Blue,1,1501.0,539.0,4287.0,2305.0
8588,Blue,0,-200.0,-570.0,-862.0,-1742.0
8590,Blue,1,1322.0,-262.0,-308.0,-939.0
8592,Blue,1,3154.0,875.0,108.0,-1419.0
8594,Blue,0,-377.0,-358.0,-621.0,1430.0
8596,Blue,1,-477.0,-66.0,-1819.0,-453.0
8598,Blue,1,-40.0,432.0,-1079.0,-1148.0
8600,Blue,0,-1037.0,-344.0,-3552.0,-2790.0
